country_code,uuid,age,gender,rural,dem_education_level,dem_full_time_job,dem_has_children,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,age_group,weight
BG,f75f5950-d994-0133-f7a8-0a81e8b09a82,47,female,urban,medium,yes,yes,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses,It is impossible to finance | Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward,40_65,1.196.903.377
BG,300a7300-d940-0133-c426-0a81e8b09a82,39,male,urban,medium,yes,no,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,26_39,1.078.810.626
BG,1e2b4750-d987-0133-3c7c-0a81e8b09a82,52,female,urban,high,yes,yes,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working,40_65,0.508003324
BG,57ca6210-da59-0133-d25c-0a81e8b09a82,40,female,urban,high,yes,yes,I know something about it,I would vote for it,‰Û_ spend more time with my family,"It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering",None of the above,40_65,0.508003324
BG,a68728f0-d92e-0133-3c67-0a81e8b09a82,31,male,rural,medium,no,no,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,26_39,1.078.810.626
BG,d5464320-d8d2-0133-5e81-0a81e8b09a82,46,male,urban,medium,yes,yes,I know something about it,I would vote for it,‰Û_ look for a different job,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state,40_65,1.323.116.147
BG,c9b4c8c0-da8d-0133-cb72-0a81e8b09a82,41,female,urban,high,no,yes,I have heard just a little about it,I would probably vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,40_65,0.508003324
BG,42b32140-da2b-0133-45dd-0a81e8b09a82,18,female,urban,medium,no,no,I have never heard of it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs",It might encourage people to stop working | It is impossible to finance,14_25,155.199.417
BG,67bd25c0-da23-0133-ed4d-0a81e8b09a82,44,male,urban,medium,yes,yes,I have never heard of it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,40_65,1.323.116.147
BG,3e282710-d8cf-0133-69a6-0a81e8b09a82,24,male,urban,medium,yes,yes,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It increases appreciation for household work and volunteering,It might encourage people to stop working,14_25,0.582096226
BG,ac6ce6b0-d993-0133-6999-0a81e8b09a82,25,female,urban,high,yes,no,I understand it fully,I would vote for it,‰Û_ spend more time with my family,"It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It encourages financial independence and self-responsibility",It might encourage people to stop working,14_25,0.658714991
BG,3f300750-d97a-0133-5751-0a81e8b09a82,29,male,urban,high,yes,no,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It might encourage people to stop working | It increases dependence on the state,26_39,0.457881058
BG,f9be7a30-d9c6-0133-9486-0a81e8b09a82,45,female,urban,medium,no,yes,I have heard just a little about it,I would not vote,None of the above,None of the above,None of the above,40_65,1.196.903.377
BG,56196950-d970-0133-9208-0a81e8b09a82,24,male,urban,medium,yes,yes,I have heard just a little about it,I would probably vote for it,‰Û_ do more volunteering work,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state,14_25,0.582096226
BG,301dade0-da58-0133-905b-0a81e8b09a82,43,male,urban,high,yes,yes,I understand it fully,I would vote for it,A basic income would not affect my work choices,None of the above,It is impossible to finance,40_65,0.561571981
BG,830a4b90-d94a-0133-8930-0a81e8b09a82,39,male,urban,medium,yes,no,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state,26_39,1.078.810.626
BG,5304d350-d9d4-0133-d00c-0a81e8b09a82,38,female,urban,medium,no,yes,I have never heard of it,I would probably vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,26_39,0.831584004
BG,2dd04700-d940-0133-c423-0a81e8b09a82,36,male,urban,high,yes,yes,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,26_39,0.457881058
BG,bd531620-da30-0133-ac3f-0a81e8b09a82,30,female,urban,medium,no,no,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It is impossible to finance | It might encourage people to stop working | It increases dependence on the state,26_39,0.831584004
BG,ae2fbd30-d983-0133-7bb8-0a81e8b09a82,46,male,urban,medium,yes,no,I know something about it,I would probably vote for it,‰Û_ work as a freelancer,"It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It creates more equality of opportunity | It encourages financial independence and self-responsibility",It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,40_65,1.323.116.147
BG,8d912430-da2a-0133-3fe4-0a81e8b09a82,62,male,urban,medium,yes,yes,I have heard just a little about it,I would vote against it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It might encourage people to stop working | It is against the principle of linking merit and reward,40_65,1.323.116.147
BG,74cc4d00-d963-0133-427d-0a81e8b09a82,28,female,urban,medium,yes,yes,I have never heard of it,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working,26_39,0.831584004
